id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40133645,Rental unit in Lancy · ★4.50 · 1 bedroom · 2 beds · 1.5 baths,46143912,Philippe,,Lancy,46.17687,6.11919,Entire home/apt,150,2,8,2022-10-21,0.21,36,163,0,
40153834,Rental unit in Genève · ★4.89 · 1 bedroom · 2 beds · 1 bath,120753957,Yannis,,Commune de Genève,46.21664,6.13603,Entire home/apt,,3,9,2022-09-16,0.18,1,0,0,
40196577,Rental unit in Genève · ★4.50 · 3 bedrooms · 3 beds · 2 baths,46143912,Philippe,,Commune de Genève,46.20418,6.14428,Entire home/apt,200,2,12,2020-07-19,0.24,36,0,0,
40218129,Home in Plan-les-Ouates · 3 bedrooms · 4 beds · 2.5 baths,46143912,Philippe,,Plan-les-Ouates,46.1669,6.13442,Entire home/apt,200,2,2,2020-03-06,0.04,36,0,0,
40232524,Rental unit in Carouge · ★4.42 · Studio · 1 bed · 1 bath,17768885,Naira,,Carouge,46.18028,6.13979,Entire home/apt,94,2,19,2023-12-02,0.56,1,88,3,
40246994,Rental unit in Genève · ★4.78 · Studio · 1 bed · 1 bath,3528377,Marc,,Commune de Genève,46.20236,6.16431,Entire home/apt,125,3,51,2023-11-26,1.05,86,77,14,
40347739,Rental unit in Genève · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,21017042,Yun,,Commune de Genève,46.20848,6.13001,Entire home/apt,180,2,18,2023-09-15,0.38,1,17,13,
40362622,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,46143912,Philippe,,Commune de Genève,46.20637,6.13816,Entire home/apt,100,2,1,2020-02-01,0.02,36,0,0,
40445945,Bed and breakfast in Thônex · ★4.79 · 1 bedroom · 2 beds · 1.5 shared baths,22351537,Justine,,Thônex,46.18691,6.19312,Private room,50,1,72,2023-09-10,1.51,1,3,13,
40468058,Bed and breakfast in Plan-les-Ouates · 1 bedroom · 1 bed · 1 private bath,13719297,Hassan,,Plan-les-Ouates,46.16637,6.11427,Private room,85,3,1,2023-05-11,0.13,1,363,1,
40525699,Home in Le Grand-Saconnex · 1 bedroom · 4 beds · 1 shared bath,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23473812250276,6.125027225065507,Private room,160,1,1,2023-05-11,0.13,7,265,1,
40528105,Home in Le Grand-Saconnex · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.2361122044908,6.124198148649927,Private room,99,1,7,2023-06-20,0.14,7,265,2,
40528932,Home in Le Grand-Saconnex · 1 bedroom · 1 bed · 1 shared bath,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23554,6.1247,Private room,89,1,1,2023-09-15,0.29,7,255,1,
40585341,Rental unit in Genève · ★4.67 · Studio · 1 bed · 1 bath,53501809,Magali,,Commune de Genève,46.21388626098633,6.150111198425293,Entire home/apt,98,4,39,2023-12-10,0.82,1,166,16,
40718209,Rental unit in Genève · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,94673785,Nicolas,,Commune de Genève,46.19974,6.14979,Entire home/apt,233,6,24,2023-03-29,0.49,6,240,6,
40740809,Guest suite in Aïre le Lignon · ★4.14 · Studio · 1 bed · 1 bath,210159764,Toine,,Vernier,46.19541,6.09611,Entire home/apt,110,4,7,2023-05-26,0.31,1,362,4,
40769521,Home in Chêne-Bourg · 2 bedrooms · 3 beds · 2 baths,74759057,Beatriz,,Thônex,46.19775,6.2054,Entire home/apt,300,2,0,,,2,179,0,
40830662,Home in Chêne-Bourg · 3 bedrooms · 3 beds · 3 baths,74759057,Beatriz,,Thônex,46.19825,6.2041,Entire home/apt,350,2,0,,,2,179,0,
40855031,Rental unit in Genève · Studio · 1 bed · 1 bath,3111534,The Hamlet,,Commune de Genève,46.19983,6.14908,Entire home/apt,619,3,0,,,17,333,0,
40856230,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,3111534,The Hamlet,,Commune de Genève,46.19886,6.15012,Entire home/apt,663,3,0,,,17,0,0,
40857776,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,3111534,The Hamlet,,Commune de Genève,46.19994,6.14991,Entire home/apt,521,3,0,,,17,0,0,
40877122,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,3111534,The Hamlet,,Commune de Genève,46.19973,6.15045,Entire home/apt,701,3,0,,,17,2,0,
40877891,Rental unit in Genève · 2 bedrooms · 2 beds · 2.5 baths,3111534,The Hamlet,,Commune de Genève,46.1988,6.14982,Entire home/apt,1250,3,0,,,17,4,0,
40878718,Rental unit in Genève · 2 bedrooms · 2 beds · 2 baths,3111534,The Hamlet,,Commune de Genève,46.19989,6.14991,Entire home/apt,2286,3,0,,,17,2,0,
40884209,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,318358487,Paul,,Commune de Genève,46.21109,6.12404,Entire home/apt,,3,7,2022-06-11,0.15,1,0,0,
40959686,Serviced apartment in Genève · Studio · 1 bed · 1 bath,273734321,Gaël,,Commune de Genève,46.19601,6.1548,Entire home/apt,133,4,0,,,31,0,0,
40980546,Rental unit in Thônex · Studio · 2 beds · 1 private bath,231125481,Michèle,,Thônex,46.19173,6.20156,Private room,,3,1,2020-02-17,0.02,4,0,0,
41023562,Rental unit in Lancy · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,314525104,Maeva,,Lancy,46.17636,6.12066,Private room,75,3,4,2023-09-27,0.08,1,179,1,
41095127,Rental unit in Genève · ★4.50 · 1 bedroom · 1 bed · 1 bath,31307191,Bianca,,Commune de Genève,46.207886,6.142184,Entire home/apt,110,1,14,2023-10-18,0.35,17,45,10,
41095238,Rental unit in Genève · ★4.63 · Studio · 1 bed · 1 bath,31307191,Bianca,,Commune de Genève,46.207886,6.142184,Entire home/apt,117,1,49,2023-11-21,1.04,17,42,12,
41190691,Rental unit in Chêne-Bougeries · ★4.96 · 2 bedrooms · 3 beds · 1 bath,97387724,Ced,,Chêne-Bougeries,46.19695,6.19047,Entire home/apt,150,2,25,2023-05-24,0.53,2,262,5,
41192095,Rental unit in Chêne-Bougeries · 1 bedroom · 3 beds · 1 shared bath,97387724,Ced,,Chêne-Bougeries,46.19604,6.19122,Private room,90,2,0,,,2,268,0,
41369528,Serviced apartment in Genève · 1 bedroom · 1 bed · 1 bath,273734321,Gaël,,Commune de Genève,46.21631,6.1482,Entire home/apt,85,4,2,2020-07-03,0.05,31,0,0,
41447947,Condo in Cologny · ★5.0 · 1 bedroom · 2 beds · 1 bath,43615617,Elise,,Cologny,46.2041,6.17642,Entire home/apt,180,5,7,2023-07-22,0.15,1,80,1,
41490843,Rental unit in Russin · ★4.89 · 2 bedrooms · 4 beds · 1 bath,156895742,Monique-Rose,,Russin,46.18722,6.01386,Entire home/apt,120,5,9,2023-10-26,0.20,1,268,3,
41496102,Rental unit in Geneva · ★4.32 · 1 bedroom · 1 bed · 1 shared bath,31307191,Bianca,,Commune de Genève,46.211666,6.133802,Private room,62,1,57,2023-11-30,1.20,17,78,16,
41609039,Rental unit in Cologny · ★4.73 · 2 bedrooms · 4 beds · 1.5 baths,3528377,Marc,,Cologny,46.2041,6.17586,Entire home/apt,155,5,11,2021-08-01,0.23,86,178,0,
41636608,Home in Vandœuvres · 1 bedroom · 1 bed · 1 private bath,24928940,Roger,,Thônex,46.21084,6.20947,Private room,75,7,0,,,2,0,0,
41652050,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 shared baths,328533977,Ell,,Commune de Genève,46.21297,6.1335,Private room,,4,1,2022-10-01,0.07,1,0,0,
41715861,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,115042520,Yasmin,,Commune de Genève,46.21929,6.15002,Entire home/apt,,4,14,2023-07-30,0.34,1,0,2,
41734541,Townhouse in Le Grand-Saconnex · 1 bedroom · 1 bed · 1 shared bath,299293508,Armand,,Grand-Saconnex,46.22478,6.11975,Private room,100,3,1,2023-04-03,0.11,1,363,1,
41738500,Rental unit in Le Lignon · 1 bedroom · 2 beds · 1.5 baths,46143912,Philippe,,Vernier,46.20507,6.09861,Entire home/apt,90,2,0,,,36,0,0,
41778788,Rental unit in Genève · ★4.0 · 1 bedroom · 0 shared baths,230909424,Albi,,Commune de Genève,46.19134,6.13698,Shared room,424,1,7,2020-02-20,0.15,1,180,0,
41799032,Guesthouse in Bellevue · ★4.98 · 1 bedroom · 2 beds · 1 bath,330257036,Lisa,,Bellevue,46.25282,6.14899,Entire home/apt,147,2,58,2023-12-20,1.24,1,130,23,
41806296,Rental unit in Carouge · 1 bedroom · 1 bed · 1 bath,154666199,John,,Carouge,46.17925,6.14113,Entire home/apt,127,21,0,,,7,365,0,
41837072,Rental unit in Genève · ★4.48 · 1 bedroom · 1 bed · 1 bath,31307191,Bianca,,Commune de Genève,46.20797,6.1423,Entire home/apt,117,1,58,2023-09-23,1.93,17,42,6,
41837357,Rental unit in Genève · ★4.66 · 1 bedroom · 1 bed · 1.5 shared baths,31307191,Bianca,,Commune de Genève,46.21260070800781,6.133721828460693,Private room,61,1,116,2023-12-12,3.13,17,82,38,
41904351,Rental unit in Genève · 2 bedrooms · 2 beds · 1.5 baths,7268342,Milena,,Commune de Genève,46.2012,6.13034,Entire home/apt,,4,2,2022-07-27,0.10,1,0,0,
41917684,Rental unit in Genève · ★4.29 · 1 bedroom · 1 bed · 1 shared bath,10018557,Lilia,,Commune de Genève,46.20542,6.1237,Private room,65,7,6,2023-04-18,0.22,2,0,1,
41950407,Rental unit in Onex · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,71341526,Celia,,Onex,46.18659,6.10787,Entire home/apt,188,3,4,2021-12-12,0.08,1,81,0,
42013023,Rental unit in Genève · ★5.0 · 1 bedroom · 2 beds · 1 bath,3737690,Philippe,,Commune de Genève,46.20449,6.12643,Entire home/apt,150,2,17,2023-09-01,0.36,23,123,12,
42020277,Rental unit in Thônex · ★4.64 · 1 bedroom · 2 beds · 1.5 shared baths,255175388,Mile,,Thônex,46.1945,6.20071,Private room,41,1,45,2023-11-15,1.11,3,88,30,
42037321,Rental unit in Genève · ★4.89 · 2 bedrooms · 3 beds · 1 bath,81850768,Emmanuelle,,Commune de Genève,46.20763,6.13263,Entire home/apt,200,5,19,2023-10-31,0.41,3,31,5,
42068585,Tiny home in Veyrier · 1 bedroom · 1.5 baths,9675348,Philippe,,Veyrier,46.1658,6.18757,Entire home/apt,69,2,1,2020-02-29,0.02,7,300,0,
42081768,Condo in Carouge · ★4.93 · 2 bedrooms · 2 beds · 3 baths,33079052,Oliver,,Carouge,46.18647,6.13665,Entire home/apt,,2,40,2023-09-23,0.97,1,0,6,
42084343,Serviced apartment in Genève · 1 bedroom · 1 bed · 1 bath,273734321,Gaël,,Commune de Genève,46.1937,6.15509,Entire home/apt,163,4,1,2020-04-05,0.02,31,0,0,
42108451,Rental unit in Thônex · 1 bedroom · 1 bed · 1.5 baths,9675348,Philippe,,Thônex,46.19406,6.20098,Private room,45,2,2,2020-07-31,0.04,7,300,0,
42116782,Hotel in Genève · ★4.55 · 1 bedroom · 1 bed · 1 bath,334034993,Marwan,,Commune de Genève,46.20752,6.14163,Private room,95,1,53,2023-12-14,1.13,3,166,12,
42119715,Rental unit in Thônex · ★4.40 · 1 bedroom · 1 shared bath,9675348,Philippe,,Chêne-Bourg,46.19592,6.20064,Private room,45,2,5,2022-12-16,0.11,7,300,0,
42167400,Rental unit in Genève · ★4.72 · 1 bedroom · 1 bed · 1 bath,123895890,Giuseppe,,Commune de Genève,46.207886,6.142184,Entire home/apt,110,1,25,2023-11-12,0.62,1,45,7,
42168595,Rental unit in Genève · ★4.48 · 1 bedroom · 1 bed · 1 bath,31307191,Bianca,,Commune de Genève,46.20797,6.142303,Entire home/apt,110,1,52,2023-11-16,1.11,17,45,5,
42168987,Rental unit in Genève · ★4.61 · 1 bedroom · 1 bed · 1 bath,31307191,Bianca,,Commune de Genève,46.20797,6.1423,Entire home/apt,117,1,104,2023-12-21,5.60,17,42,77,
42172181,Rental unit in Genève · ★4.67 · 1 bedroom · 1 bed · 1 bath,31307191,Bianca,,Commune de Genève,46.2078857421875,6.142183780670166,Entire home/apt,106,1,72,2023-12-11,1.93,17,0,46,
42172453,Rental unit in Genève · ★4.45 · 1 bedroom · 1 bed · 1 bath,31307191,Bianca,,Commune de Genève,46.20789,6.14218,Entire home/apt,107,1,33,2023-10-29,0.71,17,45,5,
42213525,Rental unit in Genève · 2 bedrooms · 2 beds · 2 baths,43777505,Julian,,Commune de Genève,46.1974,6.13699,Entire home/apt,748,30,0,,,2,365,0,
42219910,Serviced apartment in Genève · Studio · 1 bed · 1 bath,273734321,Gaël,,Commune de Genève,46.19514,6.15338,Entire home/apt,133,4,0,,,31,0,0,
42220716,Rental unit in Versoix · ★3.75 · 1 bedroom · 2 beds · 1 bath,335041846,Catherine,,Versoix,46.28064,6.15937,Entire home/apt,80,5,8,2023-06-10,0.17,1,78,3,
42226266,Rental unit in Genève · ★4.57 · Studio · 1 bed · 1 bath,26924432,Karim,,Commune de Genève,46.21184,6.14528,Entire home/apt,119,2,132,2023-10-26,2.81,6,278,29,
42240245,Rental unit in Genève · ★4.58 · 1 bedroom · 1 bed · 1 bath,167665502,Raphël M,,Commune de Genève,46.207969665527344,6.142302989959717,Entire home/apt,107,1,186,2023-12-16,3.96,4,45,87,
42245524,Rental unit in Genève · 3 bedrooms · 3 beds · 1.5 baths,6534527,Nizar,,Commune de Genève,46.20326,6.1577,Entire home/apt,150,10,1,2021-05-27,0.03,2,365,0,
42245598,Serviced apartment in Genève · 2 bedrooms · 2 beds · 1.5 baths,273734321,Gaël,,Commune de Genève,46.19565,6.15362,Entire home/apt,260,4,0,,,31,0,0,
42246696,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,6534527,Nizar,,Commune de Genève,46.21179,6.15242,Entire home/apt,180,4,0,,,2,363,0,
42268445,Serviced apartment in Genève · 1 bedroom · 1 bed · 1 bath,273734321,Gaël,,Commune de Genève,46.19539,6.1534,Entire home/apt,163,4,0,,,31,0,0,
42328224,Rental unit in Genève · ★4.95 · 1 bedroom · 1 bed · 1.5 baths,313543777,Lorenzo,,Commune de Genève,46.19386,6.14489,Private room,,2,20,2023-10-15,0.43,2,0,13,
42345278,Rental unit in Genève · ★4.81 · 1 bedroom · 2 beds · 1 bath,3737690,Philippe,,Commune de Genève,46.19803,6.14878,Entire home/apt,174,2,68,2023-12-09,1.53,23,326,29,
42367665,Rental unit in Genève · ★4.40 · 1 bedroom · 2 beds · 1 bath,17762101,Sarah,,Commune de Genève,46.18885,6.14362,Entire home/apt,110,7,5,2023-06-12,0.53,2,8,5,
42444950,Rental unit in Genève · ★4.77 · 1 bedroom · 1 bed · 1 private bath,337528334,Nathalie,,Commune de Genève,46.20308,6.15737,Private room,,1,22,2022-08-02,0.48,1,0,0,
42445992,Home in Meyrin · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,287909571,Charfeddine,,Meyrin,46.22473,6.06845,Private room,65,2,39,2023-12-06,1.33,2,269,34,
42449349,Rental unit in Versoix · 1 bedroom · 1 bed · 1 shared bath,73907239,Titus,,Versoix,46.2869,6.16442,Private room,85,1,1,2023-05-10,0.13,1,90,1,
42485930,Rental unit in Genève · ★4.87 · 1 bedroom · 2 beds · 1 bath,83687469,Claudia,,Commune de Genève,46.21145,6.13201,Entire home/apt,123,8,97,2023-10-08,2.09,1,30,27,
42491818,Rental unit in Cologny · 1 bedroom · 1 bed · 1 bath,10409307,David,,Commune de Genève,46.20554,6.17425,Entire home/apt,99,140,0,,,28,364,0,
42492080,Rental unit in Chêne-Bourg · 3 bedrooms · 3 beds · 1 bath,10409307,David,,Thônex,46.1926,6.19933,Entire home/apt,78,30,1,2023-06-17,0.15,28,337,1,
42501335,Rental unit in Genève · ★4.75 · Studio · 1 bed · 1 bath,6419260,Ricky,,Commune de Genève,46.21691,6.13664,Entire home/apt,150,4,12,2023-11-11,0.26,1,364,4,
42583084,Rental unit in Collonge-Bellerive · ★4.89 · 1 bedroom · 1 bed · 1 bath,116734461,Eric,,Collonge-Bellerive,46.25572,6.21092,Entire home/apt,66,20,19,2023-10-31,0.43,3,330,5,
42595167,Rental unit in Genève · ★4.78 · 1 bedroom · 2 beds · 1 bath,10291429,Herisoa,,Commune de Genève,46.22035,6.14075,Entire home/apt,150,3,37,2023-12-02,1.13,1,88,6,
42674405,Rental unit in Genève · ★4.89 · 1 bedroom · 1 bed · 1 bath,28011871,Ysée,,Commune de Genève,46.18996,6.1533,Entire home/apt,120,2,9,2023-04-21,0.34,1,21,3,
42681733,Rental unit in Genève · ★4.67 · 2 bedrooms · 3 beds · 1.5 baths,339994089,Iván - Cécile,,Commune de Genève,46.20607,6.16559,Entire home/apt,330,5,3,2021-08-11,0.07,1,233,0,
42725891,Rental unit in Genève · ★4.54 · 1 bedroom · 1 bed · 1 shared bath,44831686,Marlise,,Commune de Genève,46.1899,6.15708,Private room,60,1,46,2023-10-27,1.01,1,328,19,
42756760,Rental unit in Genève · ★4.80 · Studio · 1 bed · 1 bath,340508834,Marina,,Commune de Genève,46.21496,6.14991,Entire home/apt,65,2,298,2023-12-08,6.43,1,111,104,
42759195,Rental unit in Genève · ★4.39 · 1 bedroom · 1 bed · 1 bath,5499970,Romain,,Commune de Genève,46.22417,6.12708,Entire home/apt,88,5,36,2023-12-08,0.99,6,51,11,
42767597,Townhouse in Le Grand-Saconnex · 1 bedroom · 1 bed · 1 shared bath,29267993,Marc,,Grand-Saconnex,46.23488,6.12537,Private room,192,2,1,2023-03-01,0.10,4,119,1,
42768517,Townhouse in Le Grand-Saconnex · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,29267993,Marc,,Grand-Saconnex,46.23565,6.12441,Private room,192,2,3,2023-04-26,0.14,4,118,1,
42789704,Rental unit in Genève · ★4.90 · Studio · 2 beds · 1 bath,90458818,Veronica,,Commune de Genève,46.18859,6.15666,Entire home/apt,89,4,40,2023-10-22,0.87,2,270,17,
42805752,Townhouse in Le Grand-Saconnex · 1 bedroom · 3 beds · 1 shared bath,29267993,Marc,,Grand-Saconnex,46.23426,6.12543,Private room,354,2,0,,,4,115,0,
42811797,Rental unit in Genève · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,179145585,Vincent,,Commune de Genève,46.2105,6.14751,Private room,65,2,91,2023-12-20,2.36,1,99,79,
42831763,Rental unit in Genève · 2 bedrooms · 2 beds · 1 bath,50117294,Alexandre,,Commune de Genève,46.21345,6.13045,Entire home/apt,109,28,1,2020-11-27,0.03,3,87,0,
42850402,Townhouse in Le Grand-Saconnex · 1 bedroom · 2 beds · 1 private bath,29267993,Marc,,Grand-Saconnex,46.23433,6.12458,Private room,306,2,2,2022-05-13,0.08,4,117,0,
42876356,Rental unit in Genève · ★4.73 · Studio · 1 bed · 1 bath,237663141,Alban,,Commune de Genève,46.20068,6.1639,Entire home/apt,90,28,15,2023-10-03,0.33,2,330,7,
42936495,Serviced apartment in Genève · ★4.67 · 1 bedroom · 1 bed · 1 private bath,341860933,Appart_Hôtel Genève,,Commune de Genève,46.20141,6.1583,Private room,228,1,12,2022-02-18,0.27,3,263,0,
43017132,Rental unit in Genève · ★3.80 · 1 bedroom · 2 beds · 1.5 baths,3528377,Marc,,Commune de Genève,46.20331,6.15782,Entire home/apt,134,1,5,2020-08-15,0.11,86,85,0,
43033297,Rental unit in Le Grand-Saconnex · ★4.84 · 1 bedroom · 1 bed · 1 bath,285128216,Diana,,Grand-Saconnex,46.23578,6.12835,Entire home/apt,130,2,68,2023-12-13,2.15,1,135,30,
43055276,Rental unit in Thônex · ★4.79 · 1 bedroom · 1 bed · 1.5 shared baths,255175388,Mile,,Thônex,46.19464,6.20265,Private room,41,3,33,2023-12-06,0.94,3,168,26,
43108900,Rental unit in Carouge · 1 bedroom · 1 bath,154666199,John,,Carouge,46.18096,6.14238,Entire home/apt,119,31,2,2022-07-31,0.10,7,365,0,
43109004,Rental unit in Carouge · 1 bedroom · 1 bath,154666199,John,,Carouge,46.17983,6.14159,Entire home/apt,130,30,2,2022-09-15,0.11,7,359,0,
43110073,Rental unit in Carouge · 1 bedroom · 1 bath,154666199,John,,Carouge,46.18039,6.14311,Entire home/apt,130,17,1,2020-10-02,0.03,7,365,0,
43177810,Rental unit in Genève · ★4.80 · 1 bedroom · 2 beds · 1 bath,52899763,Florian,,Commune de Genève,46.19345,6.16582,Entire home/apt,,2,5,2020-12-12,0.11,5,0,0,
43186267,Bed and breakfast in Bernex · Studio · 1 bed · 1 shared bath,275186368,Michel,,Bernex,46.17807,6.0698,Private room,77,1,0,,,1,358,0,
43193305,Rental unit in Genève · ★5.0 · 2 bedrooms · 1 bed · 1 bath,251550288,Maria,,Commune de Genève,46.21141,6.14932,Entire home/apt,,1,5,2022-01-18,0.12,1,0,0,
43235723,Rental unit in Genève · ★4.59 · Studio · 2 beds · 1 bath,3528377,Marc,,Commune de Genève,46.18957,6.1389,Entire home/apt,108,2,39,2023-12-10,0.89,86,355,18,
43268815,Rental unit in Genève · ★4.40 · 1 bedroom · 1 bed · 1 bath,52899763,Florian,,Commune de Genève,46.20092,6.13766,Entire home/apt,,2,5,2021-01-03,0.11,5,0,0,
43295477,Rental unit in Carouge · 1 bedroom · 1 bath,154666199,John,,Carouge,46.18106,6.14128,Entire home/apt,107,15,0,,,7,90,0,
43296195,Hotel in Geneva · ★4.40 · 1 bedroom · 1 bed · 1 private bath,250017748,Fassbindhotels,,Commune de Genève,46.2104,6.14511,Private room,100,2,15,2023-11-02,1.54,6,48,15,
43304757,Hotel in Geneva · ★4.43 · 1 bedroom · 1 bed · 1 private bath,250017748,Fassbindhotels,,Commune de Genève,46.2089,6.14482,Private room,140,2,21,2023-08-22,0.50,6,48,4,
43335473,Condo in Genève · ★4.75 · 1 bedroom · 1 bed · 1.5 baths,44666245,Marie Et Jules,,Commune de Genève,46.2113454856973,6.123992043648309,Entire home/apt,99,2,20,2023-10-02,0.49,15,240,6,
43356182,Rental unit in Genève · ★3.60 · 1 bedroom · 2 beds · 1 bath,111709760,Julien,,Commune de Genève,46.20322,6.16078,Entire home/apt,,5,5,2021-11-18,0.17,1,0,0,
43421268,Home in Plan-les-Ouates · ★4.25 · 3 bedrooms · 5 beds · 2 baths,31238808,Gregoire,,Plan-les-Ouates,46.16549,6.10639,Entire home/apt,350,4,4,2021-08-21,0.10,1,0,0,
43439392,Rental unit in Carouge · ★4.92 · 1 bedroom · 1 bed · 1 bath,54037059,Marie,,Carouge,46.18348,6.14667,Private room,81,14,12,2023-07-31,0.28,3,143,4,
43446845,Condo in Genève · ★4.47 · Studio · 1 bed · 1 bath,166151549,Valentino,,Commune de Genève,46.21217,6.14321,Entire home/apt,148,1,15,2023-09-09,0.50,18,337,1,
43446918,Condo in Genève · ★4.50 · Studio · 1 bed · 1 bath,166151549,Valentino,,Commune de Genève,46.2106,6.14171,Entire home/apt,148,1,16,2022-09-30,0.37,18,337,0,
43455576,Condo in Genève · ★4.79 · Studio · 1 bed · 1 bath,166151549,Valentino,,Commune de Genève,46.21194,6.14098,Entire home/apt,148,1,24,2023-08-13,0.60,18,337,1,
43455627,Condo in Genève · Studio · 1 bed · 1 bath,166151549,Valentino,,Commune de Genève,46.21076,6.14098,Entire home/apt,148,1,1,2021-12-29,0.04,18,337,0,
